07:59:00,0.416300000
07:58:00,0.415500000
07:57:00,0.416733333
07:56:00,0.428533333
07:55:00,0.539016667
07:54:00,0.572950000
07:53:00,0.641883333
07:52:00,0.641750000
07:51:00,0.643466667
07:50:00,0.645283333
07:49:00,0.646733333
07:48:00,0.646950000
07:47:00,0.649416667
07:46:00,0.651350000
07:45:00,0.660433333
07:44:00,0.594650000
07:43:00,0.513966667
07:42:00,0.518133333
07:41:00,0.515300000
07:40:00,0.516466667
07:39:00,0.514850000
07:38:00,0.515500000
07:37:00,0.515700000
07:36:00,0.514716667
07:35:00,0.515683333
07:34:00,0.515433333
07:33:00,0.512866667
07:32:00,0.509600000
07:31:00,0.509783333
07:30:00,0.509966667
07:29:00,0.511433333
07:28:00,0.511800000
07:27:00,0.512550000
07:26:00,0.515616667
07:25:00,0.518450000
07:24:00,0.533000000
07:23:00,0.463300000
07:22:00,0.416533333
07:21:00,0.417416667
07:20:00,0.416916667
07:19:00,0.416316667
07:18:00,0.415766667
07:17:00,0.442583333
07:16:00,0.536400000
07:15:00,0.538516667
07:14:00,0.538366667
07:13:00,0.541583333
07:12:00,0.542766667
07:11:00,0.544066667
07:10:00,0.556400000
07:09:00,0.548383333
07:08:00,0.550116667
07:07:00,0.556183333
07:06:00,0.563583333
07:05:00,0.475583333
07:04:00,0.421083333
07:03:00,0.416100000
07:02:00,0.415700000
07:01:00,0.418650000
07:00:00,0.418400000
06:59:00,0.425933333
06:58:00,0.433550000
06:57:00,0.418750000
06:56:00,0.418716667
06:55:00,0.458016667
06:54:00,1.602916667
06:53:00,1.602633333
06:52:00,1.631350000
06:51:00,1.632383333
06:50:00,1.633316667
06:49:00,1.630100000
06:48:00,1.632966667
06:47:00,1.629283333
06:46:00,1.632666667
06:45:00,1.629216667
06:44:00,1.633466667
06:43:00,1.631150000
06:42:00,1.634533333
06:41:00,1.632983333
06:40:00,1.637533333
06:39:00,1.636900000
06:38:00,1.692183333
06:37:00,1.750983333
06:36:00,1.758233333
06:35:00,1.777716667
06:34:00,1.856000000
06:33:00,1.856483333
06:32:00,1.864566667
06:31:00,1.902650000
06:30:00,0.974766667
06:29:00,0.724766667
06:28:00,0.737633333
06:27:00,0.711900000
06:26:00,0.596983333
06:25:00,0.570416667
06:24:00,0.570333333
06:23:00,0.572850000
06:22:00,0.568383333
06:21:00,0.570800000
06:20:00,0.571900000
06:19:00,0.572483333
06:18:00,0.571283333
06:17:00,0.574300000
06:16:00,0.570933333
06:15:00,0.571216667
06:14:00,0.570716667
06:13:00,0.572266667
06:12:00,0.573466667
06:11:00,0.570133333
06:10:00,1.085116667
06:09:00,1.757566667
06:08:00,1.754700000
06:07:00,1.750933333
06:06:00,1.753150000
06:05:00,1.750450000
06:04:00,1.756733333
06:03:00,1.752616667
06:02:00,1.758700000
06:01:00,1.772350000
06:00:00,1.728350000
05:59:00,1.748716667
05:58:00,1.773566667
05:57:00,1.775500000
05:56:00,1.776633333
05:55:00,1.779916667
05:54:00,1.777350000
05:53:00,1.776266667
05:52:00,1.779266667
05:51:00,1.778816667
05:50:00,1.780266667
05:49:00,1.781566667
05:48:00,1.778633333
05:47:00,1.649133333
05:46:00,1.651166667
05:45:00,1.664550000
05:44:00,1.239533333
05:43:00,0.491066667
05:42:00,0.486750000
05:41:00,0.493283333
05:40:00,0.489250000
05:39:00,0.496016667
05:38:00,0.492916667
05:37:00,0.495500000
05:36:00,0.488750000
05:35:00,0.488666667
05:34:00,0.490366667
05:33:00,0.491933333
05:32:00,0.494383333
05:31:00,0.453783333
05:30:00,0.502600000
05:29:00,0.530733333
05:28:00,0.525716667
05:27:00,0.531800000
05:26:00,0.528133333
05:25:00,0.532333333
05:24:00,0.488733333
05:23:00,0.480816667
05:22:00,0.479316667
05:21:00,0.483683333
05:20:00,0.611416667
05:19:00,0.619783333
05:18:00,0.626066667
05:17:00,0.627866667
05:16:00,0.622266667
05:15:00,0.571316667
05:14:00,0.521500000
05:13:00,0.606000000
05:12:00,0.608733333
05:11:00,0.611083333
05:10:00,0.618916667
05:09:00,0.573583333
05:08:00,0.480566667
05:07:00,0.480133333
05:06:00,0.480233333
05:05:00,0.480766667
05:04:00,0.483116667
05:03:00,0.532533333
05:02:00,0.532766667
05:01:00,0.533383333
05:00:00,0.533383333
04:59:00,0.533016667
04:58:00,0.533116667
04:57:00,0.533483333
04:56:00,0.534583333
04:55:00,0.529716667
04:54:00,0.529966667
04:53:00,0.530816667
04:52:00,0.531266667
04:51:00,0.530766667
04:50:00,0.531350000
04:49:00,0.531216667
04:48:00,0.531933333
04:47:00,0.531233333
04:46:00,0.530316667
04:45:00,0.531266667
04:44:00,0.532033333
04:43:00,0.532666667
04:42:00,0.578600000
04:41:00,0.658583333
04:40:00,0.670900000
04:39:00,0.624216667
04:38:00,0.559750000
04:37:00,0.564166667
04:36:00,0.570783333
04:35:00,0.572483333
04:34:00,0.562683333
04:33:00,0.564683333
04:32:00,0.567966667
04:31:00,0.574916667
04:30:00,0.482450000
04:29:00,0.430950000
04:28:00,0.430600000
04:27:00,0.433166667
04:26:00,0.433650000
04:25:00,0.433550000
04:24:00,0.433350000
04:23:00,0.433066667
04:22:00,0.430850000
04:21:00,0.430100000
04:20:00,0.430366667
04:19:00,0.430666667
04:18:00,0.430916667
04:17:00,0.431400000
04:16:00,0.431466667
04:15:00,0.431033333
04:14:00,0.431566667
04:13:00,0.438566667
04:12:00,0.446850000
04:11:00,0.449266667
04:10:00,0.448400000
04:09:00,0.446583333
04:08:00,0.433866667
04:07:00,0.433366667
04:06:00,0.441666667
04:05:00,0.446450000
04:04:00,0.446483333
04:03:00,0.563433333
04:02:00,0.656866667
04:01:00,0.678683333
04:00:00,0.674733333
03:59:00,0.728766667
03:58:00,0.995816667
03:57:00,1.231083333
03:56:00,5.053433333
03:55:00,5.031366667
03:54:00,5.039866667
03:53:00,5.026833333
03:52:00,6.047783333
03:51:00,4.003916667
03:50:00,1.881833333
03:49:00,1.881216667
03:48:00,1.882333333
03:47:00,1.879966667
03:46:00,1.960033333
03:45:00,0.564350000
03:44:00,1.006550000
03:43:00,0.497650000
03:42:00,0.485083333
03:41:00,0.459350000
03:40:00,0.470916667
03:39:00,0.488750000
03:38:00,0.459866667
03:37:00,0.506550000
03:36:00,0.459050000
03:35:00,0.459883333
03:34:00,0.483366667
03:33:00,0.495416667
03:32:00,0.495766667
03:31:00,0.495383333
03:30:00,0.498750000
03:29:00,0.543516667
03:28:00,0.574900000
03:27:00,0.586616667
03:26:00,0.554750000
03:25:00,0.601700000
03:24:00,0.492516667
03:23:00,0.527600000
03:22:00,0.554733333
03:21:00,0.552033333
03:20:00,0.504483333
03:19:00,0.504633333
03:18:00,0.506433333
03:17:00,0.526583333
03:16:00,0.562550000
03:15:00,0.564050000
03:14:00,0.566883333
03:13:00,0.574016667
03:12:00,0.489433333
03:11:00,0.418833333
03:10:00,0.378233333
03:09:00,0.377483333
03:08:00,0.377683333
03:07:00,0.377883333
03:06:00,0.377850000
03:05:00,0.377683333
03:04:00,0.377883333
03:03:00,0.455816667
03:02:00,0.511966667
03:01:00,0.502433333
03:00:00,0.415833333
02:59:00,0.400900000
02:58:00,0.400833333
02:57:00,0.399950000
02:56:00,0.400333333
02:55:00,0.401183333
02:54:00,0.402433333
02:53:00,0.398633333
02:52:00,0.362300000
02:51:00,0.347416667
02:50:00,0.347483333
02:49:00,0.346883333
02:48:00,0.346666667
02:47:00,0.346550000
02:46:00,0.346650000
02:45:00,0.363733333
02:44:00,0.466100000
02:43:00,0.540533333
02:42:00,0.603216667
02:41:00,0.606550000
02:40:00,0.553783333
02:39:00,0.474683333
02:38:00,0.476100000
02:37:00,0.477183333
02:36:00,0.479400000
02:35:00,0.481766667
02:34:00,0.487716667
02:33:00,0.465116667
02:32:00,0.439983333
02:31:00,0.440950000
02:30:00,0.490633333
02:29:00,0.498500000
02:28:00,0.500466667
02:27:00,0.499683333
02:26:00,0.499683333
02:25:00,0.501566667
02:24:00,0.499550000
02:23:00,0.466116667
02:22:00,0.447483333
02:21:00,0.446783333
02:20:00,0.446500000
02:19:00,0.445716667
02:18:00,0.445550000
02:17:00,0.444783333
02:16:00,0.445000000
02:15:00,0.455816667
02:14:00,0.497483333
02:13:00,0.498033333
02:12:00,0.498333333
02:11:00,0.498233333
02:10:00,0.500583333
02:09:00,0.499333333
02:08:00,0.500000000
02:07:00,0.503100000
02:06:00,0.544566667
02:05:00,0.618850000
02:04:00,0.530966667
02:03:00,0.588083333
02:02:00,0.590800000
02:01:00,0.527400000
02:00:00,0.525800000
01:59:00,0.527000000
01:58:00,0.569050000
01:57:00,0.664033333
01:56:00,0.667766667
01:55:00,0.649800000
01:54:00,0.535483333
01:53:00,0.352833333
01:52:00,0.345950000
01:51:00,0.350733333
01:50:00,0.356383333
01:49:00,0.365350000
01:48:00,0.375850000
01:47:00,0.376133333
01:46:00,0.379900000
01:45:00,0.378500000
01:44:00,0.377633333
01:43:00,0.377366667
01:42:00,0.374583333
01:41:00,0.375450000
01:40:00,0.380950000
01:39:00,0.377566667
01:38:00,0.373266667
01:37:00,0.373733333
01:36:00,0.373616667
01:35:00,0.379750000
01:34:00,0.390633333
01:33:00,0.390950000
01:32:00,0.391133333
01:31:00,0.391133333
01:30:00,0.378100000
01:29:00,0.378800000
01:28:00,0.398016667
01:27:00,0.495683333
01:26:00,0.498416667
01:25:00,0.500066667
01:24:00,0.500166667
01:23:00,0.501483333
01:22:00,0.503333333
01:21:00,0.505050000
01:20:00,0.507000000
01:19:00,0.507783333
01:18:00,0.508450000
01:17:00,0.512383333
01:16:00,0.517966667
01:15:00,0.439616667
01:14:00,0.378683333
01:13:00,0.389816667
01:12:00,0.560866667
01:11:00,0.604050000
01:10:00,0.607116667
01:09:00,0.608750000
01:08:00,0.608016667
01:07:00,0.614733333
01:06:00,0.667400000
01:05:00,0.607866667
01:04:00,0.608616667
01:03:00,0.630050000
01:02:00,0.711816667
01:01:00,0.711033333
01:00:00,0.709200000
00:59:00,0.710216667
00:58:00,0.712333333
00:57:00,0.709250000
00:56:00,0.710033333
00:55:00,0.709733333
00:54:00,0.706250000
00:53:00,0.705266667
00:52:00,0.704983333
00:51:00,0.774683333
00:50:00,0.805100000
00:49:00,0.836016667
00:48:00,0.891483333
00:47:00,0.806616667
00:46:00,0.808066667
00:45:00,0.824333333
00:44:00,0.913900000
00:43:00,0.914100000
00:42:00,0.916533333
00:41:00,0.922283333
00:40:00,0.942733333
00:39:00,0.880766667
00:38:00,0.838116667
00:37:00,0.849966667
00:36:00,0.723050000
00:35:00,0.711250000
00:34:00,0.699566667
00:33:00,0.700083333
00:32:00,0.675533333
00:31:00,0.602966667
00:30:00,0.597183333
00:29:00,0.503000000
00:28:00,0.501883333
00:27:00,0.518833333
00:26:00,0.608650000
00:25:00,0.606483333
00:24:00,0.607516667
00:23:00,0.614983333
00:22:00,0.610533333
00:21:00,0.611400000
00:20:00,0.610316667
00:19:00,0.609633333
00:18:00,0.610466667
00:17:00,0.608850000
00:16:00,0.609383333
00:15:00,0.610050000
00:14:00,0.607800000
00:13:00,0.609000000
00:12:00,0.609400000
00:11:00,0.503533333
00:10:00,0.573866667
00:09:00,0.624100000
00:08:00,0.726566667
00:07:00,0.730733333
00:06:00,0.730433333
00:05:00,0.728833333
00:04:00,0.803850000
00:03:00,0.821033333
00:02:00,0.776016667
00:01:00,0.718166667
00:00:00,0.717350000
23:59:00,0.718483333
23:58:00,0.712566667
23:57:00,0.680083333
23:56:00,0.694916667
23:55:00,0.687633333
23:54:00,0.656300000
23:53:00,0.504750000
23:52:00,0.579666667
23:51:00,0.592766667
23:50:00,0.683016667
23:49:00,0.692333333
23:48:00,0.695283333
23:47:00,0.694550000
23:46:00,0.695200000
23:45:00,0.694650000
23:44:00,0.696400000
23:43:00,0.703416667
23:42:00,0.698850000
23:41:00,0.698616667
23:40:00,0.701633333
23:39:00,0.710016667
23:38:00,0.704550000
23:37:00,0.708450000
23:36:00,0.709533333
23:35:00,0.624866667
23:34:00,0.604116667
23:33:00,0.605266667
23:32:00,0.700650000
23:31:00,0.748500000
23:30:00,0.736816667
23:29:00,0.740333333
23:28:00,0.735983333
23:27:00,0.743150000
23:26:00,0.740816667
23:25:00,0.742550000
23:24:00,0.751700000
23:23:00,0.744816667
23:22:00,0.744900000
23:21:00,0.747100000
23:20:00,0.753666667
23:19:00,0.656233333
23:18:00,0.610100000
23:17:00,0.535700000
23:16:00,0.506466667
23:15:00,0.504200000
23:14:00,0.583600000
23:13:00,0.608733333
23:12:00,0.607000000
23:11:00,0.603566667
23:10:00,0.602816667
23:09:00,0.664366667
23:08:00,0.688783333
23:07:00,0.689066667
23:06:00,0.689066667
23:05:00,0.689000000
23:04:00,0.690033333
23:03:00,0.693716667
23:02:00,0.696266667
23:01:00,0.696583333
23:00:00,0.701833333
22:59:00,0.638866667
22:58:00,0.605366667
22:57:00,0.610450000
22:56:00,0.689933333
22:55:00,0.611933333
22:54:00,0.612100000
22:53:00,0.635466667
22:52:00,0.729966667
22:51:00,0.731083333
22:50:00,0.732500000
22:49:00,0.732083333
22:48:00,0.732966667
22:47:00,0.735183333
22:46:00,0.707833333
22:45:00,0.636166667
22:44:00,0.626266667
22:43:00,0.640733333
22:42:00,0.645483333
22:41:00,0.640166667
22:40:00,0.511833333
22:39:00,0.508550000
22:38:00,0.518883333
22:37:00,0.521850000
22:36:00,0.519416667
22:35:00,0.513533333
22:34:00,0.516766667
22:33:00,0.514466667
22:32:00,0.510900000
22:31:00,0.518700000
22:30:00,0.592216667
22:29:00,0.618566667
22:28:00,0.622850000
22:27:00,0.614600000
22:26:00,0.616500000
22:25:00,0.615866667
22:24:00,0.615883333
22:23:00,0.561433333
22:22:00,0.484233333
22:21:00,0.486500000
22:20:00,0.533633333
22:19:00,0.589083333
22:18:00,0.587800000
22:17:00,0.587233333
22:16:00,0.587983333
22:15:00,0.659583333
22:14:00,0.739000000
22:13:00,0.889416667
22:12:00,0.891883333
22:11:00,0.891600000
22:10:00,0.889416667
22:09:00,0.888166667
22:08:00,0.888233333
22:07:00,0.890483333
22:06:00,0.890183333
22:05:00,0.813816667
22:04:00,0.713083333
22:03:00,0.721050000
22:02:00,0.650983333
22:01:00,0.432916667
22:00:00,0.433533333
21:59:00,0.430666667
21:58:00,0.433633333
21:57:00,0.438916667
21:56:00,0.435433333
21:55:00,0.436433333
21:54:00,0.435700000
21:53:00,0.437700000
21:52:00,0.439400000
21:51:00,0.437816667
21:50:00,0.432700000
21:49:00,0.433466667
21:48:00,0.434516667
21:47:00,0.436483333
21:46:00,0.466850000
21:45:00,0.465416667
21:44:00,0.466650000
21:43:00,0.468533333
21:42:00,0.466416667
21:41:00,0.469633333
21:40:00,0.467983333
21:39:00,0.479900000
21:38:00,0.544800000
21:37:00,1.283966667
21:36:00,1.788316667
21:35:00,0.946383333
21:34:00,0.505383333
21:33:00,0.487700000
21:32:00,0.486066667
21:31:00,0.485283333
21:30:00,0.486100000
21:29:00,0.493716667
21:28:00,0.501216667
21:27:00,0.500450000
21:26:00,0.507950000
21:25:00,0.512383333
21:24:00,0.519600000
21:23:00,0.454266667
21:22:00,0.380200000
21:21:00,0.381016667
21:20:00,0.408433333
21:19:00,0.518866667
21:18:00,0.541266667
21:17:00,0.619350000
21:16:00,0.616700000
21:15:00,0.585033333
21:14:00,0.515333333
21:13:00,0.515300000
21:12:00,0.515266667
21:11:00,0.406650000
21:10:00,0.379416667
21:09:00,0.379216667
21:08:00,0.376333333
21:07:00,0.375166667
21:06:00,0.371866667
21:05:00,0.374433333
21:04:00,0.366583333
21:03:00,0.369216667
21:02:00,0.386800000
21:01:00,0.458533333
21:00:00,0.469083333
20:59:00,0.473950000
20:58:00,0.473233333
20:57:00,0.477166667
20:56:00,0.564750000
20:55:00,0.595616667
20:54:00,0.595533333
20:53:00,0.597900000
20:52:00,0.600016667
20:51:00,0.603516667
20:50:00,0.606116667
20:49:00,0.608600000
20:48:00,0.609816667
20:47:00,0.612750000
20:46:00,0.614533333
20:45:00,0.621350000
20:44:00,0.510016667
20:43:00,0.483500000
20:42:00,0.483850000
20:41:00,0.485316667
20:40:00,0.486166667
20:39:00,0.489733333
20:38:00,0.494083333
20:37:00,0.492716667
20:36:00,0.385350000
20:35:00,0.385783333
20:34:00,0.385500000
20:33:00,0.382550000
20:32:00,0.380183333
20:31:00,0.380150000
20:30:00,0.380650000
20:29:00,0.465966667
20:28:00,0.507083333
20:27:00,0.506533333
20:26:00,0.508600000
20:25:00,0.508066667
20:24:00,0.505566667
20:23:00,0.507016667
20:22:00,0.506600000
20:21:00,0.507800000
20:20:00,0.510183333
20:19:00,0.508083333
20:18:00,0.506533333
20:17:00,0.617416667
20:16:00,0.628300000
20:15:00,0.628700000
20:14:00,0.630816667
20:13:00,0.632616667
20:12:00,0.638150000
20:11:00,0.635450000
20:10:00,0.638116667
20:09:00,0.641016667
20:08:00,0.703283333
20:07:00,0.746433333
20:06:00,0.757533333
20:05:00,0.614800000
20:04:00,0.616516667
20:03:00,0.615633333
20:02:00,0.614666667
20:01:00,0.612650000
20:00:00,0.614333333
